"label","type","author","title","journal","year","volume","number","pages","month","abstract","doi","article_number","issn","eissn","unique_id","researcherid_numbers","orcid_numbers","earlyaccessdate","note","organization","address","keywords","language","p","n","sd","matches"
"WOS.001147644500001","Article","Hening Pratiwi and Ria Benko and Ikhwan Yuda Kusuma","Navigating the asthma network on Twitter: Insights from social network and sentiment analysis","DIGITAL HEALTH",2024,"10",NA,NA,NA,"BackgroundAsthma is a condition in which the airways become inflamed and constricted, causing breathing difficulties, wheezing, coughing, and chest tightness. Social networks can have a substantial effect on asthma management and results. However, no studies of social networks addressing asthma have been undertaken.ObjectiveThe aim of this research was to identify the significant social network structures, key influencers, top topics, and sentiments of asthma-related Twitter conversations.MethodsAll the tweets collected for this study included the keyword ``asthma{''} or were mentioned in or in replies to tweets that were performed. For this study, a random sample of Twitter data was collected using NodeXL Pro software between December 1, 2022, and January 29, 2023. The data collected includes the user's display name, Twitter handle, tweet text, and the tweet's publishing date and time. After being imported into the Gephi application, the NodeXL data were then shown using the Fruchterman-Reingold layout method. In our study, SNA (Social Network Analysis) metrics were utilized to identify the most popular subject using hashtags, sentiment-related phrases (positive, negative, or neutral), and top influencer by centrality measures (degree, betweenness).ResultsThe study collected 48,122 tweets containing the keyword ``asthma{''} or mentioned in replies. News reporters and journalists emerged as top influencers based on centrality measures in Twitter conversations about asthma, followed by government and healthcare institutions. Education, trigger factors (e.g., cat exposure, diet), and associated conditions were highly discussed topics on asthma-related social media posts (e.g., sarscov2, copd). Our study's sentiment analysis revealed that there were 8427 phrases associated neutral comments (18\%), 12,582 words reflecting positive viewpoints (26\%), and 27,111 words reflecting negative opinions (56\%).ConclusionThis study investigates the relevance of social media influencers, news reporters, health experts, health organizations, and the government in the dissemination and promotion of asthma-related education and awareness during public health information.","10.1177/20552076231224075","20552076231224075","2055-2076",NA,"WOS:001147644500001","Kusuma, Ikhwan Yuda/HHZ-7952-2022","Kusuma, Ikhwan Yuda/0000-0003-1248-042X",NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"WOS.000540706300001","Article","Danielle A. Rankin and Sarah D. Matthews","Social Network Analysis of Patient Movement Across Health Care Entities in Orange County, Florida","PUBLIC HEALTH REPORTS",2020,"135","4","452-460","2020 JUL","Objective Multidrug-resistant organisms (MDROs) are continually emerging and threatening health care systems. Little attention has been paid to the effect of patient transfers on MDRO dissemination among health care entities in health care systems. In this study, the Florida Department of Health in Orange County (DOH-Orange) developed a baseline social network analysis of patient movement across health care entities in Orange County, Florida, and regionally, within 6 surrounding counties in Central Florida. Materials and Methods DOH-Orange constructed 2 directed network sociograms-graphic visualizations that show the direction of relationships (ie, county and regional)-by using 2016 health insurance data from the Centers for Medicare \& Medicaid Services, which include metrics that could be useful for local public health interventions, such as MDRO outbreaks. Results We found that both our county and regional networks were sparse and centralized. The county-level network showed that acute-care hospitals had the highest influence on controlling the flow of patients between health care entities that would otherwise not be connected. The regional-level network showed that post-acute-care hospitals and other facilities (behavioral hospitals and mental health/substance abuse facilities) served as the primary controls for flow of patients between health care entities. The most prominent health care entities in both networks were the same 2 acute-care hospitals. Practice Implications Social network analysis can help local public health officials respond to MDRO outbreak investigations by determining which health care facilities are the main contributors of dissemination of MDROs or are at high risk of receiving patients with MDROs. This information can help epidemiologists prioritize prevention efforts and develop county- or regional-specific interventions to control and halt MDRO transmission across a health care network.","10.1177/0033354920930213","0033354920930213","0033-3549","1468-2877","WOS:000540706300001","Rankin, Danielle A/AAT-8589-2021 ","Rankin, Danielle A/0000-0003-3018-3373 Matthews, Sarah/0000-0001-8372-1185","JUN 2020",NA,NA,NA,NA,NA,NA,NA,NA,28
"WOS.000733138300001","Article","Michael D. Broda and Kristen Granger and Jason Chow and Erica Ross","Using Social Network Analysis in Applied Psychological Research: A Tutorial","PSYCHOLOGICAL METHODS",2023,"28","4","791-805","2023 AUG","Translational Abstract Social network analysis (SNA) is a widely used and highly flexible research method that has significant potential for applied psychological work. However, despite the growth in empirical studies using SNA in psychology and related fields, it has less often been the subject of a tutorial. In this article, we provide a brief conceptual overview of social network theory and methodology, and then demonstrate how to apply SNA to an applied psychological research context studying students embedded in classrooms. We also provide supporting materials on our OSF page, including R code for all analyses, a dataset containing social network data, and a glossary of key terms in social network analysis. We conclude with a set of recommendations for researchers interested in applying SNA to their own contexts and content areas. Social network analysis (SNA) is a highly flexible research method that allows for novel exploration of a wide variety of research phenomena. Evidence from fields as disparate as public health, education, informatics, sociology, and medicine has demonstrated the importance of recognizing the complexity inherent in individuals' connections with others. In this article, we provide a brief conceptual overview of social network theory and methodology, and then demonstrate how to apply SNA to an applied psychological research context studying students embedded in classrooms. We also provide numerous supporting materials on our OSF page, including R code for all analyses, a dataset containing social network data, and a glossary of key terms in social network analysis. We conclude with a set of recommendations for researchers interested in applying SNA to their own contexts and content areas.","10.1037/met0000451",NA,"1082-989X","1939-1463","WOS:000733138300001","Broda, Michael/AAD-4134-2022 ","Broda, Michael/0000-0002-0019-5528 Ross, Erica/0000-0001-9011-4471 Chow, Jason/0000-0002-2878-7410","DEC 2021",NA,NA,NA,NA,NA,NA,NA,NA,36
"WOS.000571460300003","Article","Jose {Alberto Benitez-Andrades} and Isaias Garcia-Rodriguez and Carmen Benavides and Hector Alaiz-Moreton and Jose Emilio {Labra Gayo","An ontology-based multi-domain model in social network analysis: Experimental validation and case study","INFORMATION SCIENCES",2020,"540",NA,"390-413","NOV","The use of social network theory and methods of analysis have been applied to different domains in recent years, including public health. The complete procedure for carrying out a social network analysis (SNA) is a time-consuming task that entails a series of steps in which the expert in social network analysis could make mistakes. This research presents a multi-domain knowledge model capable of automatically gathering data and carrying out different social network analyses in different domains, without errors and obtaining the same conclusions that an expert in SNA would obtain. The model is represented in an ontology called OntoSNAQA, which is made up of classes, properties and rules representing the domains of People, Questionnaires and Social Network Analysis. Besides the ontology itself, different rules are represented by SWRL and SPARQL queries. A Knowledge Based System was created using OntoSNAQA and applied to a real case study in order to show the advantages of the approach. Finally, the results of an SNA analysis obtained through the model were compared to those obtained from some of the most widely used SNA applications: UCINET, Pajek, Cytoscape and Gephi, to test and confirm the validity of the model. (c) 2020 Elsevier Inc. All rights reserved.","10.1016/j.ins.2020.06.008",NA,"0020-0255","1872-6291","WOS:000571460300003","GarcÃ­a, IsaÃ­as/Y-9131-2019 BenÃ­tez Andrades, JosÃ© Alberto/M-1195-2017 Benavides, Carmen/ABC-4115-2020 Labra Gayo, Jose Emilio/L-9181-2014 Alaiz Moreton, Hector/H-6386-2015","GarcÃ­a, IsaÃ­as/0000-0001-5209-8773 BenÃ­tez Andrades, JosÃ© Alberto/0000-0002-4450-349X Benavides, Carmen/0000-0002-6514-6858 Labra Gayo, Jose Emilio/0000-0001-8907-5348 Alaiz Moreton, Hector/0000-0001-6572-1261",NA,NA,NA,NA,NA,NA,NA,NA,NA,38
"WOS.001094949300001","Article","Bruna de Paula Fonseca and Carlos Medicis Morel","Relevance of national, regional and global virome projects on pandemics prediction, prevention, and control: a social network analysis of GVP-citing articles","MEMORIAS DO INSTITUTO OSWALDO CRUZ",2023,"118",NA,NA,NA,"BACKGROUND The Global Virome Project (GVP) was proposed in 2018 as an evolution of the USAID PREDICT project and was presented as a ``collaborative scientific initiative to discover zoonotic viral threats and stop future pandemics{''}. The immediate response was mixed, with public health and scientific communities representatives showing skepticism, if not direct opposition.OBJECTIVES The economic, social, and health consequences of the coronavirus disease 2019 (COVID-19) pandemic demonstrated how unprepared the world was in the face of new pandemics. This paper analyses the impact of the GVP on the scientific and public health communities.METHODS Published scientific articles that cited the two 2018 seminal publications proposing the project were analysed using social network analysis methods.FINDINGS Encompassing the periods before and after the onset of the COVID-19 pandemic, the results indicate that (i) the concepts of the GVP have received more support than opposition in the scientific literature; (ii) its foundations should be updated to address the specific criticisms.MAIN CONCLUSIONS Shifting focus to national virome projects can provide tangible, regional benefits that can positively contribute towards a consensus on achieving a high level of preparedness for the ever-present possibility of the following global viral pandemic.","10.1590/0074-02760230116","e230116","0074-0276","1678-8060","WOS:001094949300001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
"WOS.000862272800001","Article","Kelsey B. White and Zoe N. Resmondo and J'Aime C. Jennings and Liza M. Creel and Brandy N. {Kelly Pryor","A social network analysis of interorganisational collaboration: Efforts to improve social connectedness","HEALTH \& SOCIAL CARE IN THE COMMUNITY",2022,"30","6","E6067-E6079","2022 NOV","The Covid-19 pandemic has challenged public health practitioners and clinicians at multiple levels to intentionally consider the impact of social isolation on health outcomes. Many community-based programmes design interventions to address tangible challenges within the social determinants of health, such as asset insecurity or food insecurity, to address health inequities. The growing need to address social isolation within marginalised communities also requires organisations to collaborate and create community partnerships that strengthen their own social integration within the community. The present research reports on the results of a Social Network Analysis (SNA) of community programmes within three southern U.S. cities and their local collaborations to address social isolation. After interviewing representatives of 46 community organisations, it was found that social service organisations that also offer public health services play a central role in community efforts to improve social isolation. The participating organisations primarily collaborate through referrals and information sharing, and report inadequate resources. With a growing recognition that social services and supports play a considerable role in addressing health inequities, this study provides evidence of opportunities for interorganisational collaboration to promote individual and community health.","10.1111/hsc.14044",NA,"0966-0410","1365-2524","WOS:000862272800001",NA,"Creel, Liza/0000-0003-1222-678X","OCT 2022",NA,NA,NA,NA,NA,NA,NA,NA,41
"WOS.000543391800318","Article","Elena {Calvo Gallardo} and Juan Carlos {Fernandez de Arroyabe} and Nieves Arranz","Preventing Internal COVID-19 Outbreaks within Businesses and Institutions: A Methodology Based on Social Networks Analysis for Supporting Occupational Health and Safety Services Decision Making","SUSTAINABILITY",2020,"12","11",NA,"JUN","This study aims at developing and demonstrating in a real case study a methodology for supporting Occupational Health and Safety Services in the design and assessment of preventive measures to reduce the risks of COVID-19 outbreaks within their entities. The proposed methodology applies the concepts from Social Network Analysis (SNA) to the current challenge of preventing risks of contagion of viruses like SARS-COV-2 among employees. For this purpose, the authors consider a network of employees whose interaction is caused by triggers, which are defined as common circumstances between two workers that may result in contagion, like sharing an office or participating in the same management board. The network cohesion is then evaluated, and those core nodes, which are the most significant contributors to its integration, are identified to be addressed in the design of the preventive measures. The impact of the designed preventive measures on the networks' cohesion is assessed for its prioritization and further deployment. The methodology has been demonstrated in a real case, a Spanish Research Center, providing promising results in a quick and easy manner. The objective insights provided by its application were demonstrated as very valuable for the Occupational Health and Safety Services in the design and evaluation of the set of preventing measures to be implemented before the return of the employees to the facilities after the Spanish confinement period. The current COVID-19 outbreak brings the need to develop tools and methods to support businesses and institutions in the use of SNA for preventing outbreaks among their employees. Although some literature does exist in the field of SNA application in epidemiology, its adaptation for extensive use by the Occupational and Health Services is still a challenge.","10.3390/su12114655","4655",NA,"2071-1050","WOS:000543391800318","Fernandez de Arroyabe, Juan Carlos/T-5755-2017 ","Fernandez de Arroyabe, Juan Carlos/0000-0003-1451-3782 Calvo Gallardo, Elena/0000-0002-2002-6190",NA,NA,NA,NA,NA,NA,NA,NA,NA,42
"WOS.000964999100004","Article","Dandan Wang and Yadong Zhou and Feicheng Ma","Opinion Leaders and Structural Hole Spanners Influencing Echo Chambers in Discussions About COVID-19 Vaccines on Social Media in China: Network Analysis","JOURNAL OF MEDICAL INTERNET RESEARCH",2022,"24","11",NA,"NOV 18","Background: Social media provide an ideal medium for breeding and reinforcing vaccine hesitancy, especially during public health emergencies. Algorithmic recommendation-based technology along with users' selective exposure and group pressure lead to online echo chambers, causing inefficiency in vaccination promotion. Avoiding or breaking echo chambers largely relies on key users' behavior. Objective: With the ultimate goal of eliminating the impact of echo chambers related to vaccine hesitancy on social media during public health emergencies, the aim of this study was to develop a framework to quantify the echo chamber effect in users' topic selection and attitude contagion about COVID-19 vaccines or vaccinations; detect online opinion leaders and structural hole spanners based on network attributes; and explore the relationships of their behavior patterns and network locations, as well as the relationships of network locations and impact on topic-based and attitude-based echo chambers. Methods: We called the Sina Weibo application programming interface to crawl tweets related to the COVID-19 vaccine or vaccination and user information on Weibo, a Chinese social media platform. Adopting social network analysis, we examined the low echo chamber effect based on topics in representational networks of information, according to attitude in communication flow networks of users under different interactive mechanisms (retweeting, commenting). Statistical and visual analyses were used to characterize behavior patterns of key users (opinion leaders, structural hole spanners), and to explore their function in avoiding or breaking topic-based and attitude-based echo chambers. Results: Users showed a low echo chamber effect in vaccine-related topic selection and attitude interaction. For the former, the homophily was more obvious in retweeting than in commenting, whereas the opposite trend was found for the latter. Speakers, replicators, and monologists tended to be opinion leaders, whereas common users, retweeters, and networkers tended to be structural hole spanners. Both leaders and spanners tended to be ``bridgers{''} to disseminate diverse topics and communicate with users holding cross-cutting attitudes toward COVID-19 vaccines. Moreover, users who tended to echo a single topic could bridge multiple attitudes, while users who focused on diverse topics also tended to serve as bridgers for different attitudes. Conclusions: This study not only revealed a low echo chamber effect in vaccine hesitancy, but further elucidated the underlying reasons from the perspective of users, offering insights for research about the form, degree, and formation of echo chambers, along with depolarization, social capital, stakeholder theory, user portraits, dissemination pattern of topic, and sentiment. Therefore, this work can help to provide strategies for public health and public opinion managers to cooperate toward avoiding or correcting echo chamber chaos and effectively promoting online vaccine campaigns.","10.2196/40701","e40701","1438-8871",NA,"WOS:000964999100004",NA,"Wang, Dandan/0000-0002-5319-5820",NA,NA,NA,NA,NA,NA,NA,NA,NA,44
"WOS.000530598600001","Article","Wasim Ahmed and Josep Vidal-Alaball and Joseph Downing and Francesc {Lopez Segui","COVID-19 and the 5G Conspiracy Theory: Social Network Analysis of Twitter Data","JOURNAL OF MEDICAL INTERNET RESEARCH",2020,"22","5",NA,"MAY 6","Background: Since the beginning of December 2019, the coronavirus disease (COVID-19) has spread rapidly around the world, which has led to increased discussions across online platforms. These conversations have also included various conspiracies shared by social media users. Amongst them, a popular theory has linked 5G to the spread of COVID-19, leading to misinformation and the burning of 5G towers in the United Kingdom. The understanding of the drivers of fake news and quick policies oriented to isolate and rebate misinformation are keys to combating it. Objective: The aim of this study is to develop an understanding of the drivers of the 5G COVID-19 conspiracy theory and strategies to deal with such misinformation. Methods: This paper performs a social network analysis and content analysis of Twitter data from a 7-day period (Friday, March 27, 2020, to Saturday, April 4, 2020) in which the \#5GCoronavirus hashtag was trending on Twitter in the United Kingdom. Influential users were analyzed through social network graph clusters. The size of the nodes were ranked by their betweenness centrality score, and the graph's vertices were grouped by cluster using the Clauset-Newman-Moore algorithm. The topics and web sources used were also examined. Results: Social network analysis identified that the two largest network structures consisted of an isolates group and a broadcast group. The analysis also revealed that there was a lack of an authority figure who was actively combating such misinformation. Content analysis revealed that, of 233 sample tweets, 34.8\% (n=81) contained views that 5G and COVID-19 were linked, 32.2\% (n=75) denounced the conspiracy theory, and 33.0\% (n=77) were general tweets not expressing any personal views or opinions. Thus, 65.2\% (n=152) of tweets derived from nonconspiracy theory supporters, which suggests that, although the topic attracted high volume, only a handful of users genuinely believed the conspiracy. This paper also shows that fake news websites were the most popular web source shared by users; although, YouTube videos were also shared. The study also identified an account whose sole aim was to spread the conspiracy theory on Twitter. Conclusions: The combination of quick and targeted interventions oriented to delegitimize the sources of fake information is key to reducing their impact. Those users voicing their views against the conspiracy theory, link baiting, or sharing humorous tweets inadvertently raised the profile of the topic, suggesting that policymakers should insist in the efforts of isolating opinions that are based on fake news. Many social media platforms provide users with the ability to report inappropriate content, which should be used. This study is the first to analyze the 5G conspiracy theory in the context of COVID-19 on Twitter offering practical guidance to health authorities in how, in the context of a pandemic, rumors may be combated in the future.","10.2196/19458","e19458","1438-8871",NA,"WOS:000530598600001","Vidal-Alaball, Josep/P-5975-2017 Lopez Segui, Francesc/A-6483-2019 ","Vidal-Alaball, Josep/0000-0002-3527-4242 Lopez Segui, Francesc/0000-0003-0977-0215 Ahmed, Wasim/0000-0001-8923-1865",NA,NA,NA,NA,NA,NA,NA,NA,NA,46
"WOS.000945208400001","Article","Enrique Cano-Marin and Marcal Mora-Cantallops and Salvador Sanchez-Alonso","The power of big data analytics over fake news: A scientometric review of Twitter as a in healthcare","TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE",2023,"190",NA,NA,"2023 MAY","Interest in healthcare has grown significantly worldwide, especially since the Covid-19 outbreak. Digitalisation has allowed users to interact on social networks through platforms like Twitter, collecting user interactions over time, resulting in the proliferation of fake news. This research aims to analyse, evaluate and classify the predictive potential of Twitter analytics in healthcare, identifying the latent knowledge insights and distinguishing them from related rumours and fake news. Thus, a systematic literature review (SLR) is carried out to identify and analyse the existing academic research and applications in Twitter in predicting healthcare. The most important predictive applications are detecting mental health issues and public health emergencies. Covid-19 has been the main topic of most of the studies linked to fake news and misinformation, and this research provides a practical contribution to the use of unstructured data from Twitter and raises awareness of the importance of this content applied to healthcare. Therefore, it is pertinent to focus on the advances offered by these data as a predictive tool in healthcare since it is essential, to this end, to evaluate the veracity of the information shared on Twitter.","10.1016/j.techfore.2023.122386","122386","0040-1625","1873-5509","WOS:000945208400001","Cano-Marin, Enrique/GZM-2612-2022 Mora Cantallops, MarÃ§al/HNI-2426-2023 Sanchez-Alonso, Salvador/M-2950-2014","Cano-Marin, Enrique/0000-0002-7948-1657 Mora Cantallops, MarÃ§al/0000-0002-2480-1078 Sanchez-Alonso, Salvador/0000-0002-9949-4797","FEB 2023",NA,NA,NA,NA,NA,NA,NA,NA,50
"WOS.000969429200001","Article","Scoty Hearst and Miranda Huang and Bryant Johnson and Elijah Rummells","Identifying Potential Super-Spreaders and Disease Transmission Hotspots Using White-Tailed Deer Scraping Networks","ANIMALS",2023,"13","7",NA,"APR","White-tailed deer (WTD) spread communicable diseases such as the coronavirus SARS-CoV-2, which is a major public health concern, and chronic wasting disease (CWD), a fatal, highly contagious, brain disease occurring in species of the deer family. Currently, it is not well understood how WTD are spreading these diseases. In this paper, we speculate that ``super-spreaders{''} mediate disease transmission via direct social interactions and indirectly via body fluids exchanged at scrape sites. Super-spreaders are infected individuals that infect more contacts than other infectious individuals within a population. Using social network analysis, we identified potential superspreaders among multiple communities of a rural WTD herd in Mississippi. Analysis of age structure revealed that the majority of potential super-spreaders were young males, less than 2.5 years of age. We also compared infection risk across the landscape by combining social network analysis and heatmapping software to locate disease transmission hotspots, where the risk of disease transmission is higher as compared to other locations. We also monitored predator and hunting activity and hunter deer harvests to better understand how predators influence social networks and potential disease transmission. We found that predator activity influenced the age structure of male WTD communities. We assessed disease-management strategies by social-network modeling using hunter harvests or the removal of potential super-spreaders, which fragmented WTD social networks reducing the potential spread of disease. Overall, this study demonstrates a model for predicting potential super-spreaders of diseases, describes new methods to locate transmission hotspots, and provides new knowledge for disease management and prevention strategies. White-tailed deer (Odocoileus virginianus, WTD) spread communicable diseases such the zoonotic coronavirus SARS-CoV-2, which is a major public health concern, and chronic wasting disease (CWD), a fatal, highly contagious prion disease occurring in cervids. Currently, it is not well understood how WTD are spreading these diseases. In this paper, we speculate that ``super-spreaders{''} mediate disease transmission via direct social interactions and indirectly via body fluids exchanged at scrape sites. Super-spreaders are infected individuals that infect more contacts than other infectious individuals within a population. In this study, we used network analysis from scrape visitation data to identify potential super-spreaders among multiple communities of a rural WTD herd. We combined local network communities to form a large region-wide social network consisting of 96 male WTD. Analysis of WTD bachelor groups and random network modeling demonstrated that scraping networks depict real social networks, allowing detection of direct and indirect contacts, which could spread diseases. Using this regional network, we model three major types of potential super-spreaders of communicable disease: in-degree, out-degree, and betweenness potential super-spreaders. We found out-degree and betweenness potential super-spreaders to be critical for disease transmission across multiple communities. Analysis of age structure revealed that potential super-spreaders were mostly young males, less than 2.5 years of age. We also used social network analysis to measure the outbreak potential across the landscape using a new technique to locate disease transmission hotspots. To model indirect transmission risk, we developed the first scrape-to-scrape network model demonstrating connectivity of scrape sites. Comparing scrape betweenness scores allowed us to locate high-risk transmission crossroads between communities. We also monitored predator activity, hunting activity, and hunter harvests to better understand how predation influences social networks and potential disease transmission. We found that predator activity significantly influenced the age structure of scraping communities. We assessed disease-management strategies by social-network modeling using hunter harvests or removal of potential super-spreaders, which fragmented WTD social networks reducing the potential spread of disease. Overall, this study demonstrates a model capable of predicting potential super-spreaders of diseases, outlines methods to locate transmission hotspots and community crossroads, and provides new insight for disease management and outbreak prevention strategies.","10.3390/ani13071171","1171","2076-2615",NA,"WOS:000969429200001",NA,"Huang, Miranda/0000-0001-8891-9772",NA,NA,NA,NA,NA,NA,NA,NA,NA,51
