"label","type","author","title","journal","year","volume","number","pages","month","abstract","doi","article_number","issn","eissn","unique_id","researcherid_numbers","orcid_numbers","earlyaccessdate","note","organization","address","keywords","language","p","n","sd","matches"
"WOS.000530763300121","Article","Maria {Jose Aramburu} and Rafael Berlanga and Indira Lanza","Social Media Multidimensional Analysis for Intelligent Health Surveillance","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2020,"17","7",NA,"APR","Background: Recent work in social network analysis has shown the usefulness of analysing and predicting outcomes from user-generated data in the context of Public Health Surveillance (PHS). Most of the proposals have focused on dealing with static datasets gathered from social networks, which are processed and mined off-line. However, little work has been done on providing a general framework to analyse the highly dynamic data of social networks from a multidimensional perspective. In this paper, we claim that such a framework is crucial for including social data in PHS systems. Methods: We propose a dynamic multidimensional approach to deal with social data streams. In this approach, dynamic dimensions are continuously updated by applying unsupervised text mining methods. More specifically, we analyse the semantics and temporal patterns in posts for identifying relevant events, topics and users. We also define quality metrics to detect relevant user profiles. In this way, the incoming data can be further filtered to cope with the goals of PHS systems. Results: We have evaluated our approach over a long-term stream of Twitter. We show how the proposed quality metrics allow us to filter out the users that are out-of-domain as well as those with low quality in their messages. We also explain how specific user profiles can be identified through their descriptions. Finally, we illustrate how the proposed multidimensional model can be used to identify main events and topics, as well as to analyse their audience and impact. Conclusions: The results show that the proposed dynamic multidimensional model is able to identify relevant events and topics and analyse them from different perspectives, which is especially useful for PHS systems.","10.3390/ijerph17072289","2289",NA,"1660-4601","WOS:000530763300121","Aramburu, MarÃ­a JosÃ©/ABF-5171-2021 Berlanga Llavori, Rafael/K-9590-2014","Aramburu, MarÃ­a JosÃ©/0000-0002-8026-8351 Lanza Cruz, Indira Lazara/0000-0003-2413-2799 Berlanga Llavori, Rafael/0000-0002-9155-269X",NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"WOS.000600296800001","Article","Wasim Ahmed and Francesc {Lopez Segui} and Josep Vidal-Alaball and Matthew S. Katz","COVID-19 and the ``Film Your Hospital{''} Conspiracy Theory: Social Network Analysis of Twitter Data","JOURNAL OF MEDICAL INTERNET RESEARCH",2020,"22","10",NA,"OCT 5","Background: During the COVID-19 pandemic, a number of conspiracy theories have emerged. A popular theory posits that the pandemic is a hoax and suggests that certain hospitals are ``empty.{''} Research has shown that accepting conspiracy theories increases the likelihood that an individual may ignore government advice about social distancing and other public health interventions. Due to the possibility of a second wave and future pandemics, it is important to gain an understanding of the drivers of misinformation and strategies to mitigate it. Objective: This study set out to evaluate the \#FilmYourHospital conspiracy theory on Twitter, attempting to understand the drivers behind it. More specifically, the objectives were to determine which online sources of information were used as evidence to support the theory, the ratio of automated to organic accounts in the network, and what lessons can be learned to mitigate the spread of such a conspiracy theory in the future. Methods: Twitter data related to the \#FilmYourHospital hashtag were retrieved and analyzed using social network analysis across a 7-day period from April 13-20, 2020. The data set consisted of 22,785 tweets and 11,333 Twitter users. The Botometer tool was used to identify accounts with a higher probability of being bots. Results: The most important drivers of the conspiracy theory are ordinary citizens; one of the most influential accounts is a Brexit supporter. We found that YouTube was the information source most linked to by users. The most retweeted post belonged to a verified Twitter user, indicating that the user may have had more influence on the platform. There was a small number of automated accounts (bots) and deleted accounts within the network. Conclusions: Hashtags using and sharing conspiracy theories can be targeted in an effort to delegitimize content containing misinformation. Social media organizations need to bolster their efforts to label or remove content that contains misinformation. Public health authorities could enlist the assistance of influencers in spreading antinarrative content.","10.2196/22374","e22374","1438-8871",NA,"WOS:000600296800001","Katz, Matthew/AAS-7308-2020 Vidal-Alaball, Josep/P-5975-2017 Lopez Segui, Francesc/A-6483-2019 ","Katz, Matthew/0000-0002-0239-9807 Vidal-Alaball, Josep/0000-0002-3527-4242 Lopez Segui, Francesc/0000-0003-0977-0215 Ahmed, Wasim/0000-0001-8923-1865",NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"WOS.000814210800005","Article","Tatiana Elisa Bustos and Julia Liu and Sana Simkani","Integrating Mixed Methods Social Network Analysis to Assess Community-Academic Partnerships","PROGRESS IN COMMUNITY HEALTH PARTNERSHIPS-RESEARCH EDUCATION AND ACTION",2022,"16","2","249-264","SUM","Background: Community-academic partnerships (CAPs) in public health are increasingly utilized to integrate community voice into decision-making processes of health-related interventions, programs, and practice. However, community partners' collaboration experiences remain understated in the literature. Thus, there is a need to further advance methodological approaches that examine the effectiveness of CAPs, while also highlighting community voice to, ultimately, improve public health outcomes. Objectives: (1) To demonstrate how a practical approach to mixed methods social network analysis (MMSNA) can highlight power dynamics in community health partnerships and use MMSNA data to build relationships across stakeholders for systems change efforts Methods: MMSNA was used to examine a CAP focused on public health equity in a Midwest region. The project applied a sequential mixed methods design (QUAN -> QUAL) with a network survey and individual semi-structured interviews. Both data strands served the function of expansion, where quantitative data identified what relationships existed in the network, level of activity, and factors for motivations, providing breadth of collaboration. Qualitative data further elaborated on how partners perceived these experiences, providing depth and contextualizing quantitative results. Conclusions: Systems level approaches must be applied to capture broader contexts (e.g., community, interpersonal, and individual) surrounding community health partnerships. The use of MMSNA maximizes benefits from a systems methodology-social network analysis-with qualitative interviews that allow for the critical assessment of network structure and community centered perspectives. Community health partnerships are encouraged to utilize this approach in order to deliver more sustainable public health efforts centered on the community that is directly impacted.","10.1353/cpr.2022.0029",NA,"1557-0541","1557-055X","WOS:000814210800005","Bustos, Tatiana/AHA-0252-2022","Bustos, Tatiana/0000-0002-0776-7701",NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"WOS.000540706300001","Article","Danielle A. Rankin and Sarah D. Matthews","Social Network Analysis of Patient Movement Across Health Care Entities in Orange County, Florida","PUBLIC HEALTH REPORTS",2020,"135","4","452-460","2020 JUL","Objective Multidrug-resistant organisms (MDROs) are continually emerging and threatening health care systems. Little attention has been paid to the effect of patient transfers on MDRO dissemination among health care entities in health care systems. In this study, the Florida Department of Health in Orange County (DOH-Orange) developed a baseline social network analysis of patient movement across health care entities in Orange County, Florida, and regionally, within 6 surrounding counties in Central Florida. Materials and Methods DOH-Orange constructed 2 directed network sociograms-graphic visualizations that show the direction of relationships (ie, county and regional)-by using 2016 health insurance data from the Centers for Medicare \& Medicaid Services, which include metrics that could be useful for local public health interventions, such as MDRO outbreaks. Results We found that both our county and regional networks were sparse and centralized. The county-level network showed that acute-care hospitals had the highest influence on controlling the flow of patients between health care entities that would otherwise not be connected. The regional-level network showed that post-acute-care hospitals and other facilities (behavioral hospitals and mental health/substance abuse facilities) served as the primary controls for flow of patients between health care entities. The most prominent health care entities in both networks were the same 2 acute-care hospitals. Practice Implications Social network analysis can help local public health officials respond to MDRO outbreak investigations by determining which health care facilities are the main contributors of dissemination of MDROs or are at high risk of receiving patients with MDROs. This information can help epidemiologists prioritize prevention efforts and develop county- or regional-specific interventions to control and halt MDRO transmission across a health care network.","10.1177/0033354920930213","0033354920930213","0033-3549","1468-2877","WOS:000540706300001","Rankin, Danielle A/AAT-8589-2021 ","Rankin, Danielle A/0000-0003-3018-3373 Matthews, Sarah/0000-0001-8372-1185","JUN 2020",NA,NA,NA,NA,NA,NA,NA,NA,28
"WOS.000753985400001","Article","Julia Vassey and Tom Valente and Joshua Barker and Cassandra Stanton and Dongmei Li and Linnea Laestadius and Tess Boley Cruz and Jennifer B. Unger","E-cigarette brands and social media influencers on Instagram: a social network analysis","TOBACCO CONTROL",2023,"32","E2","E184-E191","2023 AUG","Background Exposure to visual posts featuring e-cigarette products on social media is associated with increased e-cigarette use among US adolescents. Instagram is the largest source of e-cigarette social media marketing, where influencers-for example, bloggers, brand ambassadors-post promotional materials. This study analysed the network of e-cigarette brands and influencers on Instagram, characterising the most central players in e-cigarette social media marketing. Methods We tracked influencers with public profiles on Instagram who posted promotional e-cigarette content in 2020, had over 1000 followers and high user engagement rate (ratio of likes and comments to followers) of 1\%-25\% per post. By conducting a social network analysis, we identified the most central (highly involved in promotional activities) influencers and e-cigarette brands. The number of the influencers' followers aged 13-17 years old and the age verification practices restricting youth access were also assessed. Results There is a highly interconnected network of engaging e-cigarette influencers (n=55) worldwide who collaborated with over 600 e-cigarette brands in 2020. The Asian and US influencers had five to six times more teenage followers compared with the European influencers. 75\% of the influencers did not restrict youth access to their promotional content on Instagram. The brands Voopotech, Innokin, Geekvape, Lost Vape, Smok and Vaporesso collaborated with the largest number of influencers (mean n=20). Conclusions It is important to understand associations among influencers and e-cigarette use behaviours, especially youth, to inform effective public health communication and potential policies that could regulate social media marketing sponsored by e-cigarette companies.","10.1136/tobaccocontrol-2021-057053",NA,"0964-4563","1468-3318","WOS:000753985400001","Laestadius, Linnea/AAC-1911-2019 ","Laestadius, Linnea/0000-0003-3272-9317 Stanton, Cassandra/0000-0001-5329-6261 Li, Dongmei/0000-0001-9140-2483 Vassey, Julia/0000-0003-3002-2000 Unger, Jennifer/0000-0001-9064-6603 Cruz, Tess Boley/0000-0002-5894-1802","FEB 2022",NA,NA,NA,NA,NA,NA,NA,NA,29
"WOS.000733138300001","Article","Michael D. Broda and Kristen Granger and Jason Chow and Erica Ross","Using Social Network Analysis in Applied Psychological Research: A Tutorial","PSYCHOLOGICAL METHODS",2023,"28","4","791-805","2023 AUG","Translational Abstract Social network analysis (SNA) is a widely used and highly flexible research method that has significant potential for applied psychological work. However, despite the growth in empirical studies using SNA in psychology and related fields, it has less often been the subject of a tutorial. In this article, we provide a brief conceptual overview of social network theory and methodology, and then demonstrate how to apply SNA to an applied psychological research context studying students embedded in classrooms. We also provide supporting materials on our OSF page, including R code for all analyses, a dataset containing social network data, and a glossary of key terms in social network analysis. We conclude with a set of recommendations for researchers interested in applying SNA to their own contexts and content areas. Social network analysis (SNA) is a highly flexible research method that allows for novel exploration of a wide variety of research phenomena. Evidence from fields as disparate as public health, education, informatics, sociology, and medicine has demonstrated the importance of recognizing the complexity inherent in individuals' connections with others. In this article, we provide a brief conceptual overview of social network theory and methodology, and then demonstrate how to apply SNA to an applied psychological research context studying students embedded in classrooms. We also provide numerous supporting materials on our OSF page, including R code for all analyses, a dataset containing social network data, and a glossary of key terms in social network analysis. We conclude with a set of recommendations for researchers interested in applying SNA to their own contexts and content areas.","10.1037/met0000451",NA,"1082-989X","1939-1463","WOS:000733138300001","Broda, Michael/AAD-4134-2022 ","Broda, Michael/0000-0002-0019-5528 Ross, Erica/0000-0001-9011-4471 Chow, Jason/0000-0002-2878-7410","DEC 2021",NA,NA,NA,NA,NA,NA,NA,NA,36
"WOS.001129248500004","Article","Jean-Christophe Boucher and Kirsten Cornelson and Jamie L. Benham and Madison M. Fullerton and Theresa Tang and Cora Constantinescu and Mehdi Mourali and Robert J. Oxoby and Deborah A. Marshall and Hadi Hemmati and Abbas Badami and Jia Hu and Raynell Lang","Analyzing Social Media to Explore the Attitudes and Behaviors Following the Announcement of Successful COVID-19 Vaccine Trials: Infodemiology Study","JMIR INFODEMIOLOGY",2021,"1","1",NA,"JAN-DEC","Background: The rollout of COVID-19 vaccines has brought vaccine hesitancy to the forefront in managing this pandemic. COVID-19 vaccine hesitancy is fundamentally different from that of other vaccines due to the new technologies being used, rapid development, and widespread global distribution. Attitudes on vaccines are largely driven by online information, particularly information on social media. The first step toward influencing attitudes about immunization is understanding the current patterns of communication that characterize the immunization debate on social media platforms.Objective: We aimed to evaluate societal attitudes, communication trends, and barriers to COVID-19 vaccine uptake through social media content analysis to inform communication strategies promoting vaccine acceptance.Methods: Social network analysis (SNA) and unsupervised machine learning were used to characterize COVID-19 vaccine content on Twitter globally. Tweets published in English and French were collected through the Twitter application programming interface between November 19 and 26, 2020, just following the announcement of initial COVID-19 vaccine trials. SNA was used to identify social media clusters expressing mistrustful opinions on COVID-19 vaccination. Based on the SNA results, an unsupervised machine learning approach to natural language processing using a sentence-level algorithm transfer function to detect semantic textual similarity was performed in order to identify the main themes of vaccine hesitancy.Results: The tweets (n=636,516) identified that the main themes driving the vaccine hesitancy conversation were concerns of safety, efficacy, and freedom, and mistrust in institutions (either the government or multinational corporations). A main theme was the safety and efficacy of mRNA technology and side effects. The conversation around efficacy was that vaccines were unlikely to completely rid the population of COVID-19, polymerase chain reaction testing is flawed, and there is no indication of long-term T-cell immunity for COVID-19. Nearly one-third (45,628/146,191, 31.2\%) of the conversations on COVID-19 vaccine hesitancy clusters expressed concerns for freedom or mistrust of institutions (either the government or multinational corporations) and nearly a quarter (34,756/146,191, 23.8\%) expressed criticism toward the government's handling of the pandemic.Conclusions: Social media content analysis combined with social network analysis provides insights into the themes of the vaccination conversation on Twitter. The themes of safety, efficacy, and trust in institutions will need to be considered, as targeted outreach programs and intervention strategies are deployed on Twitter to improve the uptake of COVID-19 vaccination.","10.2196/28800","e28800",NA,"2564-1891","WOS:001129248500004","Marshall, Deborah/J-7248-2015 ","Benham, Jamie L/0000-0002-2233-4613 Fullerton, Madison/0000-0002-8345-2859 Tang, Theresa/0000-0001-8569-5953 Mourali, Mehdi/0000-0002-9969-3892 Marshall, Deborah/0000-0002-8467-8008 Boucher, Jean-Christophe/0000-0001-5529-6572",NA,NA,NA,NA,NA,NA,NA,NA,NA,37
"WOS.000571460300003","Article","Jose {Alberto Benitez-Andrades} and Isaias Garcia-Rodriguez and Carmen Benavides and Hector Alaiz-Moreton and Jose Emilio {Labra Gayo","An ontology-based multi-domain model in social network analysis: Experimental validation and case study","INFORMATION SCIENCES",2020,"540",NA,"390-413","NOV","The use of social network theory and methods of analysis have been applied to different domains in recent years, including public health. The complete procedure for carrying out a social network analysis (SNA) is a time-consuming task that entails a series of steps in which the expert in social network analysis could make mistakes. This research presents a multi-domain knowledge model capable of automatically gathering data and carrying out different social network analyses in different domains, without errors and obtaining the same conclusions that an expert in SNA would obtain. The model is represented in an ontology called OntoSNAQA, which is made up of classes, properties and rules representing the domains of People, Questionnaires and Social Network Analysis. Besides the ontology itself, different rules are represented by SWRL and SPARQL queries. A Knowledge Based System was created using OntoSNAQA and applied to a real case study in order to show the advantages of the approach. Finally, the results of an SNA analysis obtained through the model were compared to those obtained from some of the most widely used SNA applications: UCINET, Pajek, Cytoscape and Gephi, to test and confirm the validity of the model. (c) 2020 Elsevier Inc. All rights reserved.","10.1016/j.ins.2020.06.008",NA,"0020-0255","1872-6291","WOS:000571460300003","GarcÃ­a, IsaÃ­as/Y-9131-2019 BenÃ­tez Andrades, JosÃ© Alberto/M-1195-2017 Benavides, Carmen/ABC-4115-2020 Labra Gayo, Jose Emilio/L-9181-2014 Alaiz Moreton, Hector/H-6386-2015","GarcÃ­a, IsaÃ­as/0000-0001-5209-8773 BenÃ­tez Andrades, JosÃ© Alberto/0000-0002-4450-349X Benavides, Carmen/0000-0002-6514-6858 Labra Gayo, Jose Emilio/0000-0001-8907-5348 Alaiz Moreton, Hector/0000-0001-6572-1261",NA,NA,NA,NA,NA,NA,NA,NA,NA,38
"WOS.000703899400003","Article","Kainan Zhang and Zhi Tian and Zhipeng Cai and Daehee Seo","Link-Privacy Preserving Graph Embedding Data Publication with Adversarial Learning","TSINGHUA SCIENCE AND TECHNOLOGY",2022,"27","2","244-256","APR","The inefficient utilization of ubiquitous graph data with combinatorial structures necessitates graph embedding methods, aiming at learning a continuous vector space for the graph, which is amenable to be adopted in traditional machine learning algorithms in favor of vector representations. Graph embedding methods build an important bridge between social network analysis and data analytics, as social networks naturally generate an unprecedented volume of graph data continuously. Publishing social network data not only brings benefit for public health, disaster response, commercial promotion, and many other applications, but also gives birth to threats that jeopardize each individual's privacy and security. Unfortunately, most existing works in publishing social graph embedding data only focus on preserving social graph structure with less attention paid to the privacy issues inherited from social networks. To be specific, attackers can infer the presence of a sensitive relationship between two individuals by training a predictive model with the exposed social network embedding. In this paper, we propose a novel link-privacy preserved graph embedding framework using adversarial learning, which can reduce adversary's prediction accuracy on sensitive links, while persevering sufficient non-sensitive information, such as graph topology and node attributes in graph embedding. Extensive experiments are conducted to evaluate the proposed framework using ground truth social network datasets.","10.26599/TST.2021.9010015",NA,"1007-0214","1878-7606","WOS:000703899400003","Cai, Zhipeng/AAA-7659-2021 ","Zhang, Kainan/0000-0003-4267-7143 Cai, Zhipeng/0000-0001-6017-975X",NA,NA,NA,NA,NA,NA,NA,NA,NA,39
"WOS.001094949300001","Article","Bruna de Paula Fonseca and Carlos Medicis Morel","Relevance of national, regional and global virome projects on pandemics prediction, prevention, and control: a social network analysis of GVP-citing articles","MEMORIAS DO INSTITUTO OSWALDO CRUZ",2023,"118",NA,NA,NA,"BACKGROUND The Global Virome Project (GVP) was proposed in 2018 as an evolution of the USAID PREDICT project and was presented as a ``collaborative scientific initiative to discover zoonotic viral threats and stop future pandemics{''}. The immediate response was mixed, with public health and scientific communities representatives showing skepticism, if not direct opposition.OBJECTIVES The economic, social, and health consequences of the coronavirus disease 2019 (COVID-19) pandemic demonstrated how unprepared the world was in the face of new pandemics. This paper analyses the impact of the GVP on the scientific and public health communities.METHODS Published scientific articles that cited the two 2018 seminal publications proposing the project were analysed using social network analysis methods.FINDINGS Encompassing the periods before and after the onset of the COVID-19 pandemic, the results indicate that (i) the concepts of the GVP have received more support than opposition in the scientific literature; (ii) its foundations should be updated to address the specific criticisms.MAIN CONCLUSIONS Shifting focus to national virome projects can provide tangible, regional benefits that can positively contribute towards a consensus on achieving a high level of preparedness for the ever-present possibility of the following global viral pandemic.","10.1590/0074-02760230116","e230116","0074-0276","1678-8060","WOS:001094949300001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
