"label","type","author","title","journal","year","volume","number","pages","month","abstract","doi","article_number","issn","eissn","unique_id","researcherid_numbers","orcid_numbers","earlyaccessdate","note","organization","address","keywords","language","p","n","sd","matches"
"WOS.000463678100015","Article","Ziqi Zhang and Wasim Ahmed","A comparison of information sharing behaviours across 379 health conditions on Twitter","INTERNATIONAL JOURNAL OF PUBLIC HEALTH",2019,"64","3","431-440","APR","ObjectivesTo compare information sharing of over 379 health conditions on Twitter to uncover trends and patterns of online user activities. MethodsWe collected 1.5 million tweets generated by over 450,000 Twitter users for 379 health conditions, each of which was quantified using a multivariate model describing engagement, user and content aspects of the data and compared using correlation and network analysis to discover patterns of user activities in these online communities. ResultsWe found a significant imbalance in terms of the size of communities interested in different health conditions, regardless of the seriousness of these conditions. Improving the informativeness of tweets by using, for example, URLs, multimedia and mentions can be important factors in promoting health conditions on Twitter. Using hashtags on the contrary is less effective. Social network analysis revealed similar structures of the discussion found across different health conditions.ConclusionsOur study found variance in activity between different health communities on Twitter, and our results are likely to be of interest to public health authorities and officials interested in the potential of Twitter to raise awareness of public health.","10.1007/s00038-018-1192-5",NA,"1661-8556","1661-8564","WOS:000463678100015","zhang, ziqi/GPW-6618-2022 ZHANG, Ziqi/JDM-7543-2023 Zhang, Ziqi/HHN-7875-2022 ","Ahmed, Wasim/0000-0001-8923-1865",NA,NA,NA,NA,NA,NA,NA,NA,NA,33
"WOS.000589049200001","Article","Wasim Ahmed and Josep Vidal-Alaball and Francesc {Lopez Segui} and Pedro A. Moreno-Sanchez","A Social Network Analysis of Tweets Related to Masks during the COVID-19 Pandemic","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2020,"17","21",NA,"NOV","Background: High compliance in wearing a mask is a crucial factor for stopping the transmission of COVID-19. Since the beginning of the pandemic, social media has been a key communication channel for citizens. This study focused on analyzing content from Twitter related to masks during the COVID-19 pandemic. Methods: Twitter data were collected using the keyword ``mask{''} from 27 June 2020 to 4 July 2020. The total number of tweets gathered were n = 452,430. A systematic random sample of 1\% (n = 4525) of tweets was analyzed using social network analysis. NodeXL (Social Media Research Foundation, California, CA, USA) was used to identify users ranked influential by betweenness centrality and was used to identify key hashtags and content. Results: The overall shape of the network resembled a community network because there was a range of users conversing amongst each other in different clusters. It was found that a range of accounts were influential and/or mentioned within the network. These ranged from ordinary citizens, politicians, and popular culture figures. The most common theme and popular hashtags to emerge from the data encouraged the public to wear masks. Conclusion: Towards the end of June 2020, Twitter was utilized by the public to encourage others to wear masks and discussions around masks included a wide range of users.","10.3390/ijerph17218235","8235",NA,"1660-4601","WOS:000589049200001","Vidal-Alaball, Josep/P-5975-2017 Lopez Segui, Francesc/A-6483-2019 ","Vidal-Alaball, Josep/0000-0002-3527-4242 Ahmed, Wasim/0000-0001-8923-1865 Lopez Segui, Francesc/0000-0003-0977-0215 Moreno-Sanchez, Pedro A./0000-0003-3987-1789",NA,NA,NA,NA,NA,NA,NA,NA,NA,34
"WOS.000733138300001","Article","Michael D. Broda and Kristen Granger and Jason Chow and Erica Ross","Using Social Network Analysis in Applied Psychological Research: A Tutorial","PSYCHOLOGICAL METHODS",2023,"28","4","791-805","2023 AUG","Translational Abstract Social network analysis (SNA) is a widely used and highly flexible research method that has significant potential for applied psychological work. However, despite the growth in empirical studies using SNA in psychology and related fields, it has less often been the subject of a tutorial. In this article, we provide a brief conceptual overview of social network theory and methodology, and then demonstrate how to apply SNA to an applied psychological research context studying students embedded in classrooms. We also provide supporting materials on our OSF page, including R code for all analyses, a dataset containing social network data, and a glossary of key terms in social network analysis. We conclude with a set of recommendations for researchers interested in applying SNA to their own contexts and content areas. Social network analysis (SNA) is a highly flexible research method that allows for novel exploration of a wide variety of research phenomena. Evidence from fields as disparate as public health, education, informatics, sociology, and medicine has demonstrated the importance of recognizing the complexity inherent in individuals' connections with others. In this article, we provide a brief conceptual overview of social network theory and methodology, and then demonstrate how to apply SNA to an applied psychological research context studying students embedded in classrooms. We also provide numerous supporting materials on our OSF page, including R code for all analyses, a dataset containing social network data, and a glossary of key terms in social network analysis. We conclude with a set of recommendations for researchers interested in applying SNA to their own contexts and content areas.","10.1037/met0000451",NA,"1082-989X","1939-1463","WOS:000733138300001","Broda, Michael/AAD-4134-2022 ","Broda, Michael/0000-0002-0019-5528 Ross, Erica/0000-0001-9011-4471 Chow, Jason/0000-0002-2878-7410","DEC 2021",NA,NA,NA,NA,NA,NA,NA,NA,36
"WOS.001129248500004","Article","Jean-Christophe Boucher and Kirsten Cornelson and Jamie L. Benham and Madison M. Fullerton and Theresa Tang and Cora Constantinescu and Mehdi Mourali and Robert J. Oxoby and Deborah A. Marshall and Hadi Hemmati and Abbas Badami and Jia Hu and Raynell Lang","Analyzing Social Media to Explore the Attitudes and Behaviors Following the Announcement of Successful COVID-19 Vaccine Trials: Infodemiology Study","JMIR INFODEMIOLOGY",2021,"1","1",NA,"JAN-DEC","Background: The rollout of COVID-19 vaccines has brought vaccine hesitancy to the forefront in managing this pandemic. COVID-19 vaccine hesitancy is fundamentally different from that of other vaccines due to the new technologies being used, rapid development, and widespread global distribution. Attitudes on vaccines are largely driven by online information, particularly information on social media. The first step toward influencing attitudes about immunization is understanding the current patterns of communication that characterize the immunization debate on social media platforms.Objective: We aimed to evaluate societal attitudes, communication trends, and barriers to COVID-19 vaccine uptake through social media content analysis to inform communication strategies promoting vaccine acceptance.Methods: Social network analysis (SNA) and unsupervised machine learning were used to characterize COVID-19 vaccine content on Twitter globally. Tweets published in English and French were collected through the Twitter application programming interface between November 19 and 26, 2020, just following the announcement of initial COVID-19 vaccine trials. SNA was used to identify social media clusters expressing mistrustful opinions on COVID-19 vaccination. Based on the SNA results, an unsupervised machine learning approach to natural language processing using a sentence-level algorithm transfer function to detect semantic textual similarity was performed in order to identify the main themes of vaccine hesitancy.Results: The tweets (n=636,516) identified that the main themes driving the vaccine hesitancy conversation were concerns of safety, efficacy, and freedom, and mistrust in institutions (either the government or multinational corporations). A main theme was the safety and efficacy of mRNA technology and side effects. The conversation around efficacy was that vaccines were unlikely to completely rid the population of COVID-19, polymerase chain reaction testing is flawed, and there is no indication of long-term T-cell immunity for COVID-19. Nearly one-third (45,628/146,191, 31.2\%) of the conversations on COVID-19 vaccine hesitancy clusters expressed concerns for freedom or mistrust of institutions (either the government or multinational corporations) and nearly a quarter (34,756/146,191, 23.8\%) expressed criticism toward the government's handling of the pandemic.Conclusions: Social media content analysis combined with social network analysis provides insights into the themes of the vaccination conversation on Twitter. The themes of safety, efficacy, and trust in institutions will need to be considered, as targeted outreach programs and intervention strategies are deployed on Twitter to improve the uptake of COVID-19 vaccination.","10.2196/28800","e28800",NA,"2564-1891","WOS:001129248500004","Marshall, Deborah/J-7248-2015 ","Benham, Jamie L/0000-0002-2233-4613 Fullerton, Madison/0000-0002-8345-2859 Tang, Theresa/0000-0001-8569-5953 Mourali, Mehdi/0000-0002-9969-3892 Marshall, Deborah/0000-0002-8467-8008 Boucher, Jean-Christophe/0000-0001-5529-6572",NA,NA,NA,NA,NA,NA,NA,NA,NA,37
"WOS.000571460300003","Article","Jose {Alberto Benitez-Andrades} and Isaias Garcia-Rodriguez and Carmen Benavides and Hector Alaiz-Moreton and Jose Emilio {Labra Gayo","An ontology-based multi-domain model in social network analysis: Experimental validation and case study","INFORMATION SCIENCES",2020,"540",NA,"390-413","NOV","The use of social network theory and methods of analysis have been applied to different domains in recent years, including public health. The complete procedure for carrying out a social network analysis (SNA) is a time-consuming task that entails a series of steps in which the expert in social network analysis could make mistakes. This research presents a multi-domain knowledge model capable of automatically gathering data and carrying out different social network analyses in different domains, without errors and obtaining the same conclusions that an expert in SNA would obtain. The model is represented in an ontology called OntoSNAQA, which is made up of classes, properties and rules representing the domains of People, Questionnaires and Social Network Analysis. Besides the ontology itself, different rules are represented by SWRL and SPARQL queries. A Knowledge Based System was created using OntoSNAQA and applied to a real case study in order to show the advantages of the approach. Finally, the results of an SNA analysis obtained through the model were compared to those obtained from some of the most widely used SNA applications: UCINET, Pajek, Cytoscape and Gephi, to test and confirm the validity of the model. (c) 2020 Elsevier Inc. All rights reserved.","10.1016/j.ins.2020.06.008",NA,"0020-0255","1872-6291","WOS:000571460300003","GarcÃ­a, IsaÃ­as/Y-9131-2019 BenÃ­tez Andrades, JosÃ© Alberto/M-1195-2017 Benavides, Carmen/ABC-4115-2020 Labra Gayo, Jose Emilio/L-9181-2014 Alaiz Moreton, Hector/H-6386-2015","GarcÃ­a, IsaÃ­as/0000-0001-5209-8773 BenÃ­tez Andrades, JosÃ© Alberto/0000-0002-4450-349X Benavides, Carmen/0000-0002-6514-6858 Labra Gayo, Jose Emilio/0000-0001-8907-5348 Alaiz Moreton, Hector/0000-0001-6572-1261",NA,NA,NA,NA,NA,NA,NA,NA,NA,38
"WOS.000703899400003","Article","Kainan Zhang and Zhi Tian and Zhipeng Cai and Daehee Seo","Link-Privacy Preserving Graph Embedding Data Publication with Adversarial Learning","TSINGHUA SCIENCE AND TECHNOLOGY",2022,"27","2","244-256","APR","The inefficient utilization of ubiquitous graph data with combinatorial structures necessitates graph embedding methods, aiming at learning a continuous vector space for the graph, which is amenable to be adopted in traditional machine learning algorithms in favor of vector representations. Graph embedding methods build an important bridge between social network analysis and data analytics, as social networks naturally generate an unprecedented volume of graph data continuously. Publishing social network data not only brings benefit for public health, disaster response, commercial promotion, and many other applications, but also gives birth to threats that jeopardize each individual's privacy and security. Unfortunately, most existing works in publishing social graph embedding data only focus on preserving social graph structure with less attention paid to the privacy issues inherited from social networks. To be specific, attackers can infer the presence of a sensitive relationship between two individuals by training a predictive model with the exposed social network embedding. In this paper, we propose a novel link-privacy preserved graph embedding framework using adversarial learning, which can reduce adversary's prediction accuracy on sensitive links, while persevering sufficient non-sensitive information, such as graph topology and node attributes in graph embedding. Extensive experiments are conducted to evaluate the proposed framework using ground truth social network datasets.","10.26599/TST.2021.9010015",NA,"1007-0214","1878-7606","WOS:000703899400003","Cai, Zhipeng/AAA-7659-2021 ","Zhang, Kainan/0000-0003-4267-7143 Cai, Zhipeng/0000-0001-6017-975X",NA,NA,NA,NA,NA,NA,NA,NA,NA,39
"WOS.001094949300001","Article","Bruna de Paula Fonseca and Carlos Medicis Morel","Relevance of national, regional and global virome projects on pandemics prediction, prevention, and control: a social network analysis of GVP-citing articles","MEMORIAS DO INSTITUTO OSWALDO CRUZ",2023,"118",NA,NA,NA,"BACKGROUND The Global Virome Project (GVP) was proposed in 2018 as an evolution of the USAID PREDICT project and was presented as a ``collaborative scientific initiative to discover zoonotic viral threats and stop future pandemics{''}. The immediate response was mixed, with public health and scientific communities representatives showing skepticism, if not direct opposition.OBJECTIVES The economic, social, and health consequences of the coronavirus disease 2019 (COVID-19) pandemic demonstrated how unprepared the world was in the face of new pandemics. This paper analyses the impact of the GVP on the scientific and public health communities.METHODS Published scientific articles that cited the two 2018 seminal publications proposing the project were analysed using social network analysis methods.FINDINGS Encompassing the periods before and after the onset of the COVID-19 pandemic, the results indicate that (i) the concepts of the GVP have received more support than opposition in the scientific literature; (ii) its foundations should be updated to address the specific criticisms.MAIN CONCLUSIONS Shifting focus to national virome projects can provide tangible, regional benefits that can positively contribute towards a consensus on achieving a high level of preparedness for the ever-present possibility of the following global viral pandemic.","10.1590/0074-02760230116","e230116","0074-0276","1678-8060","WOS:001094949300001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
"WOS.000862272800001","Article","Kelsey B. White and Zoe N. Resmondo and J'Aime C. Jennings and Liza M. Creel and Brandy N. {Kelly Pryor","A social network analysis of interorganisational collaboration: Efforts to improve social connectedness","HEALTH \& SOCIAL CARE IN THE COMMUNITY",2022,"30","6","E6067-E6079","2022 NOV","The Covid-19 pandemic has challenged public health practitioners and clinicians at multiple levels to intentionally consider the impact of social isolation on health outcomes. Many community-based programmes design interventions to address tangible challenges within the social determinants of health, such as asset insecurity or food insecurity, to address health inequities. The growing need to address social isolation within marginalised communities also requires organisations to collaborate and create community partnerships that strengthen their own social integration within the community. The present research reports on the results of a Social Network Analysis (SNA) of community programmes within three southern U.S. cities and their local collaborations to address social isolation. After interviewing representatives of 46 community organisations, it was found that social service organisations that also offer public health services play a central role in community efforts to improve social isolation. The participating organisations primarily collaborate through referrals and information sharing, and report inadequate resources. With a growing recognition that social services and supports play a considerable role in addressing health inequities, this study provides evidence of opportunities for interorganisational collaboration to promote individual and community health.","10.1111/hsc.14044",NA,"0966-0410","1365-2524","WOS:000862272800001",NA,"Creel, Liza/0000-0003-1222-678X","OCT 2022",NA,NA,NA,NA,NA,NA,NA,NA,41
"WOS.000543391800318","Article","Elena {Calvo Gallardo} and Juan Carlos {Fernandez de Arroyabe} and Nieves Arranz","Preventing Internal COVID-19 Outbreaks within Businesses and Institutions: A Methodology Based on Social Networks Analysis for Supporting Occupational Health and Safety Services Decision Making","SUSTAINABILITY",2020,"12","11",NA,"JUN","This study aims at developing and demonstrating in a real case study a methodology for supporting Occupational Health and Safety Services in the design and assessment of preventive measures to reduce the risks of COVID-19 outbreaks within their entities. The proposed methodology applies the concepts from Social Network Analysis (SNA) to the current challenge of preventing risks of contagion of viruses like SARS-COV-2 among employees. For this purpose, the authors consider a network of employees whose interaction is caused by triggers, which are defined as common circumstances between two workers that may result in contagion, like sharing an office or participating in the same management board. The network cohesion is then evaluated, and those core nodes, which are the most significant contributors to its integration, are identified to be addressed in the design of the preventive measures. The impact of the designed preventive measures on the networks' cohesion is assessed for its prioritization and further deployment. The methodology has been demonstrated in a real case, a Spanish Research Center, providing promising results in a quick and easy manner. The objective insights provided by its application were demonstrated as very valuable for the Occupational Health and Safety Services in the design and evaluation of the set of preventing measures to be implemented before the return of the employees to the facilities after the Spanish confinement period. The current COVID-19 outbreak brings the need to develop tools and methods to support businesses and institutions in the use of SNA for preventing outbreaks among their employees. Although some literature does exist in the field of SNA application in epidemiology, its adaptation for extensive use by the Occupational and Health Services is still a challenge.","10.3390/su12114655","4655",NA,"2071-1050","WOS:000543391800318","Fernandez de Arroyabe, Juan Carlos/T-5755-2017 ","Fernandez de Arroyabe, Juan Carlos/0000-0003-1451-3782 Calvo Gallardo, Elena/0000-0002-2002-6190",NA,NA,NA,NA,NA,NA,NA,NA,NA,42
"WOS.000527320000013","Article","Jose {Alberto Benitez-Andrades} and Isaias Garcia-Rodriguez and Carmen Benavides and Hector Alaiz-Moreton and Alejandro Rodriguez-Gonzalez","Social network analysis for personalized characterization and risk assessment of alcohol use disorders in adolescents using semantic technologies","FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE",2020,"106",NA,"154-170","MAY","Alcohol Use Disorder (AUD) is a major concern for public health organizations worldwide, especially as regards the adolescent population. The consumption of alcohol in adolescents is known to be influenced by seeing friends and even parents drinking alcohol. Building on this fact, a number of studies into alcohol consumption among adolescents have made use of Social Network Analysis (SNA) techniques to study the different social networks (peers, friends, family, etc.) with whom the adolescent is involved. These kinds of studies need an initial phase of data gathering by means of questionnaires and a subsequent analysis phase using the SNA techniques. The process involves a number of manual data handling stages that are time consuming and error-prone. The use of knowledge engineering techniques (including the construction of a domain ontology) to represent the information, allows the automation of all the activities, from the initial data collection to the results of the SNA study. This paper shows how a knowledge model is constructed, and compares the results obtained using the traditional method with this, fully automated model, detailing the main advantages of the latter. In the case of the SNA analysis, the validity of the results obtained with the knowledge engineering approach are compared to those obtained manually using the UCINET, Cytoscape, Pajek and Gephi to test the accuracy of the knowledge model. (C) 2020 Elsevier B.V. All rights reserved.","10.1016/j.future.2020.01.002",NA,"0167-739X","1872-7115","WOS:000527320000013","GarcÃ­a, IsaÃ­as/Y-9131-2019 Benavides, Carmen/ABC-4115-2020 BenÃ­tez Andrades, JosÃ© Alberto/M-1195-2017 Alaiz Moreton, Hector/H-6386-2015","GarcÃ­a, IsaÃ­as/0000-0001-5209-8773 Benavides, Carmen/0000-0002-6514-6858 BenÃ­tez Andrades, JosÃ© Alberto/0000-0002-4450-349X Alaiz Moreton, Hector/0000-0001-6572-1261",NA,NA,NA,NA,NA,NA,NA,NA,NA,45
"WOS.000805866100001","Article","Meng Cai and Han Luo and Xiao Meng and Ying Cui","Differences in Behavioral Characteristics and Diffusion Mechanisms: A Comparative Analysis Based on Social Bots and Human Users","FRONTIERS IN PHYSICS",2022,"10",NA,NA,"APR 25","In the field of social media, the systematic impact that bot users bring to the dissemination of public opinion has been a key concern of the research. To achieve more effective opinion management, it is important to understand how and why behavior differs between bot users and human users. The study compares the differences in behavioral characteristics and diffusion mechanisms between bot users and human users during public opinion dissemination, using public health emergencies as the research target, and further provides specific explanations for the differences. First, the study classified users with bot characteristics and human users by establishing the relevant formulas of user indicator characteristics. Secondly, the study used deep learning methods such as Top2Vec and BERT to extract topics and sentiments, and used social network analysis methods to construct network graphs and compare network attribute features. Finally, the study further compared the differences in information dissemination between posts published by bot users and human users through multi-factor ANOVA. It was found that there were significant differences in behavioral characteristics and diffusion mechanisms between bot users and human users. The findings can help guide the public to pay attention to topic shifting and promote the diffusion of positive emotions in social networks, which in turn can better achieve emergency management of emergencies and the maintenance of online orders.","10.3389/fphy.2022.875574","875574","2296-424X",NA,"WOS:000805866100001","Meng, Xiao/HHZ-3224-2022","Meng, Xiao/0000-0002-7551-5856",NA,NA,NA,NA,NA,NA,NA,NA,NA,47
